P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Answer,Area
-0.07010314980600209,-1.7627716912102869,-0.1196413636527085,-1.7617583931107135,-0.04103882032237329,-0.03452156359236254,0.9175018798178154,1.1430264193106079,-0.3753391305602692,0.261589720126843,-0.17956555878410566,-0.06504623014133944,-0.020432562744139703,-0.03848800734647585,-0.035635094539368715,-0.03220467131572664,-0.048339567087512636,-0.6289567382855389,-0.7309723294232573,-0.033603286096239124,-0.0025736187792160235,-0.5688994840159781,0,0
-0.2507830942075129,-1.256914830394676,-0.19615649961818393,-1.009072895699802,-0.04053565703233307,-0.03345258527490515,0.2446687433596047,-0.15793100845581626,-0.35124554978354716,-0.5142483951806364,-0.4376053284875568,-0.07481390498181419,-1.3886735090397713,0.10652252898801198,0.4598155991942016,0.14794137955531297,0.01181654695981633,-0.5217847670420347,-0.3514769680755236,-0.11037602301345203,1.0924224917454048,-0.4366407230097008,0,0
-0.0741590124438802,-0.3716653239673569,-0.3174587115508558,-0.5072825640925277,-0.026240125423662834,-0.01903132216110525,-0.5335574320288764,-0.6619633617424564,0.13781561156003844,-0.07403094371351554,-0.39505327398220547,6.5119908579349e-05,-0.020432562744139703,-0.041687406410290395,0.08822757889402387,-0.06442739969191462,0.020743644249813672,1.435019210374562,2.4223240813853857,-0.19997685038188873,0.35647810741260233,2.4895814728662455,0,0
-0.140855612564303,0.007727321644351288,-0.4881227587922006,0.11995535041656508,-0.013654741226109664,-0.01620763728741722,1.808375941577695,1.8949127272431836,-0.2679507686953503,0.3070320322510459,1.8220780749411976,-0.09765771399667979,0.8502662212621713,0.0067087705152810906,0.21209025232741646,-0.0958955103424646,-0.030506901005245026,-0.368718004197823,-0.6565961778180712,-0.1402488899212427,-1.0073642852481886,-0.3877050578331632,0,0
0.12246780376288649,0.007727321644351288,0.05780862521673506,-0.13093981538707206,-0.024316884238898818,-0.03324307971139863,1.9595580463728643,2.560183126889698,-0.2907418325510325,0.173021010100101,0.7535443212371294,-0.09058926097121156,1.472193924123822,-0.03200950905227276,1.3268543132279498,-0.007935070021674836,0.0035934066445715853,-0.58838959969879,-0.7407075432773267,0.18048761812098238,-0.10588673611470466,-0.3278619161024097,0,0
0.4169389646639497,1.0194410432755732,0.45463167658203585,0.998088430729295,0.1097659827578304,0.09383357120349475,-0.4483684966706749,-0.5326238089391416,-0.19764949513925317,0.16055729543888944,-0.5297633900116048,0.1187330530187514,-0.5179747250334603,0.07139007121851369,-0.5310857882729391,-0.12242348741293221,-0.03618080754283425,-0.45179260771267643,-0.501480734465532,-0.058118664655880274,0.2350619837769172,-0.21917614648047037,0,0
0.3051483982101052,0.7665126128677676,0.12805844372408848,-1.1345204786016205,-0.05731413520099075,0.06936103506051643,-0.6717744239208572,-0.7907887631681831,1.016405478280412,0.31588312806659385,-0.28652913542821584,-0.18392120187389538,-0.020432562744139703,-0.10766259489951727,-0.1594977679727613,0.022063521823964004,-0.007833507700572536,-0.08987640141506667,-0.24942121298069314,-0.16326711756246123,-0.3243464283653713,-0.16632045731719208,0,0
-0.18948176747834278,-1.7627716912102869,-0.22277679494219219,-1.7617583931107135,-0.05817409983718289,-0.03944834098068297,-0.5092301243417731,-0.3755865764638201,-0.0602321024305679,0.6480698817269117,0.16995779141781778,-0.055713013130387165,1.2234228429791616,-0.060001691031887926,1.2029916397945573,-0.02455896083795804,0.011807110440342493,0.509260037506109,2.2471432476330895,-0.1912055412676097,1.0495191806653876,0.22688530531278142,0,0
-0.004583938485075756,0.13419153684825402,-0.045985781856067665,0.11995535041656508,-0.022076686235046532,-0.007262781178672754,-0.005632813598068619,-0.1542925142435414,-0.3474951854217093,-0.07841888349464195,-0.46945253198642584,-0.17550389247476528,-0.26920364388879997,-0.14569778504960335,-0.2833604414061539,-0.046237887134926076,-0.13371713072136204,-0.15492548940051096,-0.46651787329965927,-0.22055337380331844,-0.6073742079626099,-0.5210061604029458,0,0
-2.378525909107343,0.007727321644351288,-1.4297222500546283,-1.3854156444052577,-0.19293596841438784,-0.13890537510787412,-0.44056788146209447,-0.5971103418050943,0.3897815694563837,-0.24827279342694925,-0.20599368556236317,0.5142004113329097,-1.6374445901844314,0.3389920255005929,-1.5219871757400798,0.3783687916709907,0.21640049949245677,-0.5117679685119743,-0.766848761675963,-0.09832309419629622,-0.7132260611264439,-0.04688529382603658,0,0
0.13211102307404807,0.8929768280716704,0.12688273270031605,0.998088430729295,-0.10364419707627166,-0.06441059322815303,-0.5343071496277695,-0.6423066580658882,-0.15605687190622616,0.08891461686694313,-0.5336460882199889,1.084745310329918,0.47710959954518084,0.9898229051186682,0.4598155991942016,-0.002013890166259508,-0.12530598295207354,-0.22130955201441727,-0.24256236561412708,-0.23660088745084337,0.10949291020447295,-0.34298507025962555,0,0
-0.14890176218729667,0.7665126128677676,-0.033586484735608754,0.7471932649256579,0.0020792209248022176,-0.047927691147440554,1.580915239100969,0.8335663062386699,-0.29310838779556,-0.6160024692092583,0.38436264704750267,-0.177743098825904,-1.6374445901844314,-0.057987696794195104,-1.2742618288732945,-0.13186086324248736,-0.2393806089056414,-0.44025987704209063,-0.6197765831490119,0.2280078921780333,-0.012020463787196019,0.2956703040018144,0,0
0.0005242619380253506,1.0194410432755732,-0.08345600750038312,1.3744311794347508,-0.016268041204903407,-0.015126865125476953,1.4245193274975287,-0.1631559126776763,0.24226171373009744,-1.235473761120303,0.9669316797070862,-0.18206315697187353,0.601495140117511,-0.014217743797078693,0.8314036194943794,-0.011852686015191367,-0.003108221138084825,-0.23755972131347722,1.538885636248842,-0.2818992781186602,1.827094777808705,0.6617009132130421,0,0
-0.06392343259062162,-0.7510579695790651,0.028719744095223435,-0.6327301469943463,0.022928777289164967,0.010255809386961016,-0.13746520863914685,0.01718284422652333,-0.35893883707348645,0.45753124289715413,-0.1930474945832234,0.09250937364503753,-0.8911313467504507,0.03416239178508819,-0.9026738085731169,-0.00947171249533514,0.021548238150590617,0.5271663975550547,-0.041452666900889834,-0.25569068928872946,-0.6255557373213616,-0.2910773200877837,0,0
-0.10783895849347583,0.38711996725605946,-0.17186063143170277,-1.2599680615034392,-0.006348374273098565,-0.02838617223682777,-0.11368382357482992,0.9816165077190595,-0.4087860979482439,1.3210948208640725,-0.1991107976039152,0.03502129044799411,1.7209650052684822,-0.014132378636219549,-1.5219871757400798,-0.08296565916155639,-0.00948678529250471,-0.5862875044732218,-0.44206334654156626,-0.23911534620830682,0.5806381540274633,-0.2858638717071465,0,0
-0.15727272161377107,-0.3716653239673569,-0.005347545471550797,-0.2563873982888906,-0.08001689955937824,-0.07640469432272412,-0.5622761758324477,-0.7075624186605212,0.06428456060568481,-0.12131907208017965,-0.5322242282873967,-0.3308841374178015,-0.5179747250334603,-0.3034620776382381,-0.6549484617063317,-0.2536459033712974,-0.15786349489631332,-0.3490049569901974,-0.51892064356984,-0.05983396560204067,-0.5255226242580788,-0.47254799145833326,0,0
-0.008644113645069916,0.007727321644351288,-0.040250392815311814,0.11995535041656508,0.0637924557523582,0.0015671683576498569,-0.2774945404487095,-0.23143649131295496,-0.044671608273586925,0.28897859920429664,0.8347071589981659,-0.28326279392369075,-1.6374445901844314,-0.2523395420002798,0.7075409460609868,-0.11219789350408628,-0.16510369540731346,-0.2631369176349538,-0.34435144199280876,-0.0843413709605546,0.045937996360322995,-0.056732070268414925,0,0
-0.29759080640430385,1.3988336888872812,-0.3843473414027698,1.3744311794347508,-0.040756245839203044,-0.013474551515890465,0.0563180548752523,0.05542713415185689,-0.30935700424781404,-0.38559424492897565,-0.23818518873258515,-0.2771708301856809,0.3527240589728507,-0.12258931980452892,0.5836782726275942,-0.03495274725872854,-0.1459988551894673,-0.3213768556811954,1.4023616199642763,-0.25613022488349957,1.8709841430097331,-0.30025633108684835,0,0
-0.2051652116137648,1.6517621192950869,-0.2993026166595625,1.4998787623365692,-0.0493859820787564,-0.039386336457826625,-0.4723344978410585,-0.5079615503241768,-0.003315585267551308,0.2757052081464178,-0.24270572488520875,-0.1988259258594521,-0.020432562744139703,-0.18741427332544333,0.08822757889402387,-0.0810889058894134,-0.06311647681817792,-0.5425427655309818,-0.6155638394580012,-0.020040755428957162,0.15047986477117398,-0.29054373918991505,0,0
0.013899142726516196,-0.8775221847829678,-0.03322426060251535,-0.8836253127979834,0.00021018331708506628,-0.00016870630335213353,-0.46050827038216935,-0.571178675073356,-0.218755822170512,-0.09973693328081644,-0.5807808790329533,-0.12004175305581005,-0.14481810331646985,-0.12072006250074258,-0.035635094539368715,-0.03295574855520644,0.016003313779081558,0.05846785617815479,0.3151511440502511,-0.2536420501063172,0.3622131936402407,-0.4078128583733901,0,0
-0.05123383548476755,1.6517621192950869,-0.11404556428586253,1.625326345238388,-0.006045460072109095,-0.03871457953616199,0.37194809648558796,0.7021325304527952,-0.2775652993817309,0.37590136975417504,0.5412955411815278,-0.24821991354632653,-0.5179747250334603,-0.20280317759486857,-0.5310857882729391,-0.1099493264174826,-0.11774813895781258,-0.4090780061621252,-0.4633853625737243,-0.1157643828905833,0.192051721246934,-0.4718630565875247,0,0
-0.1581054296518064,1.0194410432755732,-0.0651051981667852,0.8726408478274764,0.003115444564347554,0.01328340764530691,0.43258145677898735,-0.07908907242862165,-0.33775335734372774,-0.4630482735471057,-0.27939263299070893,-0.11550859161680327,-1.5130590496121015,-0.10896876231723969,-1.398124502306687,-0.10926294484165568,-0.015338108028981131,-0.6076103781877523,-0.7260976639337088,0.1330374438581173,-0.07453743786013033,-0.3694476206778887,0,0
-1.0097962651977275,0.5135841824599622,-1.2613440799840179,-0.7581777298961648,-0.07550500026422621,0.6218583216302169,-0.27070699449996194,-0.7259734799179873,0.18258287052907493,-1.1970334452014155,0.6181955807830061,0.3180550273931395,-0.6423602656057904,0.20687725716105856,0.955266292927772,-0.04481115411896423,-0.0677975870967436,-0.5656802581019488,-0.44240369418399117,0.14017324397641528,1.0714992261410548,-0.2904016361002316,0,0
0.4850476874680919,0.7665126128677676,0.5252717042220939,0.7471932649256579,-0.021519864817716495,-0.028976740892628333,0.06176046398283054,0.07363216395816632,-0.33916115976805095,0.12370555284027246,-0.4757809295718222,0.6601352426466961,0.47710959954518084,0.6099870894467263,0.4598155991942016,-0.06832117167366376,-0.06229045394777412,-0.6413018801001711,-0.7461328566518832,0.12137919134684806,0.19403203221801466,-0.4464898847034046,0,0
-0.13343159506147687,-0.24520110876345416,0.4111938640521499,-0.13093981538707206,0.02029224895816659,-0.2506955149981386,0.3858973096054512,0.5585789185695624,-0.0730029744718391,0.14067659801525856,0.21881010505646256,0.107398939448744,-1.7618301307567616,0.05535942061092537,-1.7697125226068648,-0.05612216959436569,0.022159380512179482,0.003526185716971305,-0.10711307713301432,-0.21372944319982534,-0.0760788806224085,-0.35181282639586897,0,0
-0.1511079420229182,1.525297904091184,-0.19875498846473805,1.4998787623365692,-0.038557084219435524,-0.034184588653607635,0.16345710069596844,0.8735355357864186,-0.3561213519863186,0.7472751176890509,-0.24414672948835495,-0.17962498909602098,-1.264287968467441,-0.14132653529491135,-1.2742618288732945,-0.16827348596346922,-0.17400974118648646,0.02334899423686795,2.09534724429518,-0.258361959308149,1.8596031766729484,0.519927302409511,0,0
0.14396033729957428,0.8929768280716704,0.3750957249179154,0.6217456820238393,0.018678982239843316,-0.05157896307180943,0.7741200193778579,0.9362350654783111,-0.3788434568725782,0.1137616496214237,-0.414183484531144,-0.10940428487789336,0.7258806806898411,0.016583265228990923,0.7075409460609868,-0.017538737249090657,-0.15021614856244075,-0.44933477185911963,-0.48287107000312823,-0.21536378055748925,0.24868793391685323,-0.49194139390014385,0,0
0.11750410293542014,0.7665126128677676,0.08324093566163172,0.7471932649256579,0.13351987720321967,0.15051907168423306,-0.3071510250085253,-0.3724155390576434,-0.011634824938499965,0.06512932944069291,-0.036061442979755255,0.9936364153424173,1.5965794646961522,0.6950067319811855,1.4507169866613423,0.46694081659972747,0.7532968693629037,-0.45813371079819,-0.5063731037610584,0.07410593084458529,0.17454476588457837,0.023126449344056495,0,0
-0.15399796857824802,1.6517621192950869,-0.07869974295216893,1.625326345238388,-0.014676437918046327,-0.007823552864081013,0.10508336041927124,-0.3261428453986162,-0.27895618152474755,-0.6560091305445573,-0.4013988756056342,-0.12463185375116821,1.2234228429791616,-0.042444956553818,1.0791289663611645,-0.029973653429056266,-0.02833879976570899,-0.2835272244726095,-0.020557935119219245,0.08904707415551345,0.9741993455189294,0.5665863407621764,0,0
-1.2277453175992,1.7782263344989895,-0.6214235355347171,-0.7581777298961648,-0.07452663955342753,-0.006554548853797642,-0.512260368057521,-0.15421244839877715,0.1816610679080323,1.326819922355937,-0.4335803825384038,-0.11138826536954945,-0.14481810331646985,-0.5280102990846467,-0.035635094539368715,0.45628067894839014,0.8439224181750064,-0.5231499780364787,-0.5756806811682215,0.7689961571823958,0.25360898194611314,1.944520622197755,0,0
0.475774205026151,-0.8775221847829678,0.9870867992332963,1.2489835965329321,0.427594677987546,0.13574164948078782,-0.2882458909474954,-0.33340713048501247,-0.18405577031235731,0.12447507301291072,-0.26101166515573765,-1.2828384663178516,0.8502662212621713,-0.7012789246997014,0.8314036194943794,-2.1076318020723446,-1.7009678739821117,-0.4118266275290308,-0.46163956388864336,-0.17692185832867804,0.1392483090077202,-0.4036969608065655,0,0
0.2938179053854951,-0.3716653239673569,0.19167978201836838,-0.3818349811907092,-0.3043340374104468,-0.24437586737514222,-0.21352647838914654,-0.24726550782677642,-0.2683453731815526,0.09927332446594696,-0.43477231890190177,0.9812867139442972,0.22833851840052058,0.8024374809290818,0.21209025232741646,-0.2021351448418739,-0.1086950796974987,-0.3580543600465537,-0.4085153357390494,-0.1998181216071703,0.10571367136296433,-0.4683065995754523,0,0
-0.12362226691365234,-0.11873689355955144,-0.20594685424379888,-0.2563873982888906,-0.025759811472129187,-0.013625102012792082,1.1915581741214403,2.1417065175348657,-0.3966582580667228,0.3900927207823617,-0.27705137386878065,-0.057750220360796065,-0.5179747250334603,-0.009842365851508326,-0.5310857882729391,0.003288891089635843,-0.015921219428970946,-0.3276557717763235,-0.3697692666864271,-0.18842746346657646,0.16166292982100744,-0.378862370380631,0,0
-0.19252130148497718,0.13419153684825402,-0.285930079147621,0.24540293331838364,0.08656866150276706,0.035789511046476416,0.8942711665505585,1.0517843326932306,-0.3052213109514426,0.0657740211584349,0.25948294459547716,-1.9996193578733923,-1.6374445901844314,-1.7101958704529279,-1.6458498491734723,0.17850714748161395,-0.050627715035445504,-0.12529936205904085,-0.11631125900674742,-0.23223677850841903,0.11484377352240645,-0.3930907413294073,0,0
-0.17676790734828027,-0.24520110876345416,-0.09101438846862286,0.11995535041656508,-0.04592254654076263,-0.06511621069062766,-0.4656984093286711,-0.5444196023817731,0.10394587988682676,0.2862909249442511,-0.5796542663606193,-0.04977756784485715,0.3527240589728507,-0.14525865251334916,0.4598155991942016,-0.08180892183664093,-0.010404981489134555,-0.060032375556084816,-0.29712624128865084,-0.17782662982743125,-0.011784823211339395,0.08813737500930088,0,0
-0.4959739522775872,1.0194410432755732,-0.5622164224111351,0.998088430729295,-0.09077769114146843,-0.10660154945394838,-0.06769743026630773,0.019509303694331123,-0.15577627476113018,0.2058023641685007,-0.11724521803048352,-0.30012464556410084,-1.6374445901844314,-0.28339374063297446,-1.6458498491734723,-0.17801809194947257,-0.20427610572575788,0.6582932284843322,0.16194137470724992,-0.19953189356019416,-0.5746524514592968,0.2116082709223899,0,0
-0.32710256484522526,-1.6363074760063843,-0.36939538857631,-1.6363108102088948,-0.03411266502158766,-0.04401849396502764,-0.2574005402029337,-0.43139934926329593,-0.2937440050372819,-0.11002072646646903,-0.21126207382048032,-0.033267395022054565,-1.1399024278951109,-0.13127074853963241,0.33595292576080904,-0.1531222415558014,-0.10759899652057506,-0.41173458454079764,-0.5137058589090724,0.11402557616389794,0.08356289477488475,-0.4777217572812356,0,0
0.10858035434389406,-0.7510579695790651,0.08746340095145994,-0.3818349811907092,0.07807299743547502,0.055337199316352,-0.5638825240231923,-0.6636886995778107,-0.1026679407590852,0.3502931078046415,-0.5190315646561366,0.28782782430038967,-0.8911313467504507,0.19291744861016388,-0.4072231148395465,0.10041615761061419,0.12881038911276127,-0.3218487467497433,-0.3100558418108889,-0.20372004953547698,0.4470459626165051,-0.5290145948861426,0,0
-0.12338987734921471,0.007727321644351288,-0.014954288235334503,1.7507739281402064,-0.12716150114248267,-0.05179048112472956,-0.15751706208106864,0.09238226221612393,-0.15406498921552472,0.025941136125139548,0.23758514181013654,-0.12182481488325139,-1.6374445901844314,-0.18295256920229935,0.21209025232741646,-0.08404444053320355,-0.12997591007060963,0.2182372567880139,-0.3504500069946845,-0.26161126415222424,-0.7129754062818097,-0.4177732122460217,0,0
-0.3548338301502597,-0.7510579695790651,-0.14453468848732715,-1.6363108102088948,-0.03010735272673494,-0.013436571931657076,-0.14171008214562683,0.1367915191981899,-0.052442604154865055,1.3760003220761536,-0.40309505637610327,-0.12983291985332648,-0.5179747250334603,-0.16623649871378668,-0.4072231148395465,-0.0873037701461165,-0.033034098781866736,-0.5810582757875827,-0.6979951691747579,-0.04865659907331925,0.17593063883933596,-0.33019073779064045,0,0
0.16033360607688366,1.6517621192950869,-0.3214486447603144,1.625326345238388,-0.08742669883439587,-0.07717031626803258,-0.362851113922574,-0.43967148470684686,-0.347070712005448,0.08110190779144795,-0.5069648028524855,0.36812997843210704,-1.3886735090397713,0.2542961331798012,-1.398124502306687,0.030016481851214093,-0.05978404948870663,-0.35656878305349543,-0.3978718904253664,-0.2273959488109688,0.12679848392078236,-0.5357341514948099,0,0
0.27825320156161415,1.0194410432755732,0.268839379937278,0.998088430729295,0.020483331200072997,0.030977481653982883,-0.4261541861362118,-0.3545848205213271,0.27710252037768923,0.6597402267385086,0.23416028496362837,0.17403643411737366,0.8502662212621713,0.13254590363636096,0.8314036194943794,0.0485867512859449,0.07523436032774272,0.1537011610518871,0.15349539106572896,0.11069373749356395,-0.08179906349218845,1.682762770649517,0,0
-0.25677042445405984,-0.24520110876345416,-0.08967690258287139,-0.13093981538707206,0.009143563630905429,-0.014894148185164578,-0.15256517139210932,-0.002710488083666016,-0.2347605040478806,0.9588559015267998,-0.05544003061266813,0.07868221198378318,0.3527240589728507,0.019905250924056886,0.7075409460609868,-0.0463002527625292,0.039943766315549516,-0.3730138326418989,-0.03920335338725714,-0.19785047904440137,1.170151847129246,-0.14556420104499362,0,0
-0.12339812345340208,-0.3716653239673569,-0.15854620353700102,-0.3818349811907092,0.018144152686025553,-0.010357672953333936,-0.39238893561232213,-0.2176431082317752,-0.1610309536015589,0.9630417600330149,-0.36259607837183583,-0.06979203324884511,-1.6374445901844314,-0.14761181878821178,-1.6458498491734723,-0.12263876254582251,-0.051076074954684664,0.9592529699495785,1.9972809624719352,-0.26705910467566285,0.34504325759385956,0.07374439852371531,0,0
-0.20873254889002185,-0.6245937543751624,-0.2617780330299291,-0.7581777298961648,-0.024628977494242376,-0.025248100081071215,0.6890749184841223,-0.008123609175043928,2.862221126154029,-0.8407371216848515,0.4853303881202245,-0.1827258500142422,-0.3935891844611301,-0.16252016428584454,-0.4072231148395465,-0.06131474148593587,-0.09061041581432122,-0.5436533547930134,-0.5472570724476642,-0.11715822475174802,0.44208462346336613,-0.3586347246989224,0,0
0.13101216382801767,-0.7510579695790651,0.15719534500354035,0.7471932649256579,0.011889995789338127,0.025935288156160762,-0.24125653760767396,0.8845632303767287,-0.22565000426860737,1.0195131487432247,-0.29667628087962183,-0.11565208878767866,-0.3935891844611301,-0.0728464510563346,-0.6549484617063317,-0.008538845357118048,-0.07082766143773218,1.4788581718393987,1.3193279872519377,-0.20401771130938187,-0.24386726014706228,0.7861914258061327,0,0
0.16409753241787894,-1.3833790455985788,0.19875367726523677,-1.1345204786016205,-0.007722338011231457,-0.03564553157398204,0.3800635849391935,0.36787506578944923,0.10325453799690124,0.11871799942009034,-0.4927830104483953,-0.10616873339638734,0.9746517618345014,-0.16253407160800024,0.955266292927772,-0.16282893284129327,-0.14658714127850267,-0.13986925168582576,0.7379412244426515,-0.2365143887257253,1.2670762037055756,-0.38853142211885544,0,0
-0.2453563109852734,0.8929768280716704,-0.09710141416556554,0.998088430729295,-0.03183636226344724,-0.061070417530057375,-0.3777586105306632,-0.48576059457997356,-0.20143283016153354,-0.03827739565525159,-0.06613507673237673,0.065950272324566,0.10395297782819043,-0.05424074447281527,-0.6549484617063317,-0.012421107432205135,0.004947221281657852,-0.4228722481397881,0.5131495055200632,-0.061659175735397254,1.911576721739075,0.16947583345706174,0,0
-0.3011325428579625,1.2723694736833786,-0.04875466882471276,1.3744311794347508,-0.043636098606896226,-0.041124100420651004,-0.4495121102715685,-0.5493275627090906,0.0047005071523417066,0.5229237005738775,-0.5054371173209603,-0.008275551231418777,0.22833851840052058,-0.10750329555076565,-1.7697125226068648,0.07556366129330636,0.08396280099983937,-0.3549937073036853,-0.4985368245939227,-0.07575795076433724,-0.0006847828383365103,0.9867611781372285,0,0
1.354396831711857,-0.8775221847829678,1.393547934274635,-0.8836253127979834,-0.14160438447990825,-0.10430305930961305,1.072585274770271,1.2947606938934857,-0.3396604182547271,0.10159861830453967,0.21933252913271045,-1.0323222916592056,-0.26920364388879997,-1.0964038713902995,-0.2833604414061539,-1.935720804255273,-1.8182595287213363,-0.6770784920125641,-0.7889932322634288,0.21724271796618905,0.06605400636622645,-0.4079564655661676,0,0
-0.5256288968424973,-0.8775221847829678,-0.5359513536634354,-0.6327301469943463,-0.06039644862488008,-0.09230274455841553,-0.5954853440446107,-0.4879060337141383,-0.38729154935340315,1.5439551297586498,-0.45615814245421304,-0.15984755461377853,-0.7667458061781205,-0.11090228679692238,-0.6549484617063317,-0.029865036931845158,-0.11123951593639271,-0.39448440442735183,-0.18731343604618095,-0.10386618700247251,0.06231707068398172,2.8813206742558566,0,0
